job_id,order_id,resource_id,maquina,inicio,fim,not_before_date,deadline,sub_machine,Status_Processed,delay,tempo_processamento
114,146490,2691,coldboxgasado_coldbox4,2025-10-15 13:30:00,2025-10-15 14:40:00,2025-10-15,2025-10-17,0,,0.0,70
124,146491,2691,coldboxgasado_coldbox4,2025-10-15 14:40:00,2025-10-15 15:50:00,2025-10-15,2025-10-17,0,,0.0,70
113,146490,2690,coldboxgasado_coldbox4,2025-10-15 16:00:00,2025-10-15 17:10:00,2025-10-15,2025-10-17,0,,0.0,70
123,146491,2690,coldboxgasado_coldbox4,2025-10-15 17:10:00,2025-10-15 18:20:00,2025-10-15,2025-10-17,0,,0.0,70
133,146492,2690,coldboxgasado_coldbox4,2025-10-16 13:30:00,2025-10-16 14:40:00,2025-10-16,2025-10-20,0,,0.0,70
143,146493,2690,coldboxgasado_coldbox4,2025-10-16 14:40:00,2025-10-16 15:50:00,2025-10-16,2025-10-20,0,,0.0,70
144,146493,2691,coldboxgasado_coldbox4,2025-10-16 16:00:00,2025-10-16 17:10:00,2025-10-16,2025-10-20,0,,0.0,70
134,146492,2691,coldboxgasado_coldbox4,2025-10-16 17:10:00,2025-10-16 18:20:00,2025-10-16,2025-10-20,0,,0.0,70
360,147057,2691,coldboxgasado_coldbox4,2025-10-17 13:30:00,2025-10-17 14:40:00,2025-10-17,2025-10-21,0,,0.0,70
154,146494,2691,coldboxgasado_coldbox4,2025-10-17 14:40:00,2025-10-17 15:50:00,2025-10-17,2025-10-21,0,,0.0,70
153,146494,2690,coldboxgasado_coldbox4,2025-10-17 16:00:00,2025-10-17 17:10:00,2025-10-17,2025-10-21,0,,0.0,70
359,147057,2690,coldboxgasado_coldbox4,2025-10-17 17:10:00,2025-10-17 18:20:00,2025-10-17,2025-10-21,0,,0.0,70
94,146452,2711,coldboxgasado_coldbox4,2025-10-17 18:45:00,2025-10-17 19:50:00,2025-10-17,2025-10-21,0,,0.0,65
369,147058,2690,coldboxgasado_coldbox4,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
370,147058,2691,coldboxgasado_coldbox4,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
379,147059,2690,coldboxgasado_coldbox4,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
380,147059,2691,coldboxgasado_coldbox4,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
275,146783,2301,coldboxgasado_coldboxpequena,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
309,146992,115,coldboxgasado_coldboxpequena,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
313,146993,115,coldboxgasado_coldboxpequena,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
317,146994,115,coldboxgasado_coldboxpequena,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
346,147038,98,coldboxgasado_coldboxpequena,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
351,147039,98,coldboxgasado_coldboxpequena,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
356,147040,98,coldboxgasado_coldboxpequena,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
444,147389,2907,coldboxgasado_coldboxpequena,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
446,147392,2907,coldboxgasado_coldboxpequena,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
191,146538,117,coldboxsoprado_sopradora,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
192,146538,2514,coldboxsoprado_sopradora,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
236,146667,2629,coldboxsoprado_sopradora,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
267,146767,2575,coldboxsoprado_sopradora,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
268,146767,2576,coldboxsoprado_sopradora,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
269,146767,2577,coldboxsoprado_sopradora,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
270,146770,2612,coldboxsoprado_sopradora,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
271,146770,2574,coldboxsoprado_sopradora,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
285,146954,1755,coldboxsoprado_sopradora,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
308,146992,114,coldboxsoprado_sopradora,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
310,146992,2629,coldboxsoprado_sopradora,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
312,146993,114,coldboxsoprado_sopradora,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
314,146993,2629,coldboxsoprado_sopradora,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
316,146994,114,coldboxsoprado_sopradora,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
318,146994,2629,coldboxsoprado_sopradora,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
345,147038,114,coldboxsoprado_sopradora,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
347,147038,385,coldboxsoprado_sopradora,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
348,147038,2629,coldboxsoprado_sopradora,,,2025-10-20,2025-10-22,0,Erro not before posterior ao ultimo dia,0.0,0
