job_id,order_id,resource_id,maquina,inicio,fim,not_before_date,deadline,sub_machine,Status_Processed,delay,tempo_processamento
158,146489,2691,coldboxgasado_coldbox4,2025-10-14 13:30:00,2025-10-14 14:40:00,2025-10-14,2025-10-16,0,,0.0,70
148,146488,2691,coldboxgasado_coldbox4,2025-10-14 14:40:00,2025-10-14 15:50:00,2025-10-14,2025-10-16,0,,0.0,70
147,146488,2690,coldboxgasado_coldbox4,2025-10-14 16:00:00,2025-10-14 17:10:00,2025-10-14,2025-10-16,0,,0.0,70
157,146489,2690,coldboxgasado_coldbox4,2025-10-14 17:10:00,2025-10-14 18:20:00,2025-10-14,2025-10-16,0,,0.0,70
177,146491,2690,coldboxgasado_coldbox4,2025-10-15 13:30:00,2025-10-15 14:40:00,2025-10-15,2025-10-17,0,,0.0,70
167,146490,2690,coldboxgasado_coldbox4,2025-10-15 14:40:00,2025-10-15 15:50:00,2025-10-15,2025-10-17,0,,0.0,70
178,146491,2691,coldboxgasado_coldbox4,2025-10-15 16:00:00,2025-10-15 17:10:00,2025-10-15,2025-10-17,0,,0.0,70
168,146490,2691,coldboxgasado_coldbox4,2025-10-15 17:10:00,2025-10-15 18:20:00,2025-10-15,2025-10-17,0,,0.0,70
187,146492,2690,coldboxgasado_coldbox4,2025-10-16 13:30:00,2025-10-16 14:40:00,2025-10-16,2025-10-20,0,,0.0,70
197,146493,2690,coldboxgasado_coldbox4,2025-10-16 14:40:00,2025-10-16 15:50:00,2025-10-16,2025-10-20,0,,0.0,70
198,146493,2691,coldboxgasado_coldbox4,2025-10-16 16:00:00,2025-10-16 17:10:00,2025-10-16,2025-10-20,0,,0.0,70
188,146492,2691,coldboxgasado_coldbox4,2025-10-16 17:10:00,2025-10-16 18:20:00,2025-10-16,2025-10-20,0,,0.0,70
417,147370,910,pepset_chao,,,2025-10-20,2025-10-20,0,Erro not before posterior ao ultimo dia,0.0,0
419,147373,913,pepset_chao,,,2025-10-20,2025-10-20,0,Erro not before posterior ao ultimo dia,0.0,0
121,146484,2694,pepset_vibrado,2025-10-13 04:00:00,2025-10-13 08:05:00,2025-10-13,2025-10-14,0,,0.0,245
141,146487,2694,pepset_vibrado,2025-10-13 08:05:00,2025-10-13 13:25:00,2025-10-13,2025-10-15,0,,0.0,320
126,146485,2694,pepset_vibrado,2025-10-13 13:30:00,2025-10-13 18:50:00,2025-10-13,2025-10-14,0,,0.0,320
151,146488,2694,pepset_vibrado,2025-10-14 04:00:00,2025-10-14 09:20:00,2025-10-14,2025-10-16,0,,0.0,320
161,146489,2694,pepset_vibrado,2025-10-14 09:45:00,2025-10-14 15:05:00,2025-10-14,2025-10-16,0,,0.0,320
133,146486,2694,pepset_vibrado,2025-10-14 15:05:00,2025-10-14 20:25:00,2025-10-13,2025-10-15,0,,0.0,320
181,146491,2694,pepset_vibrado,2025-10-15 04:00:00,2025-10-15 09:20:00,2025-10-15,2025-10-17,0,,0.0,320
171,146490,2694,pepset_vibrado,2025-10-15 09:45:00,2025-10-15 15:05:00,2025-10-15,2025-10-17,0,,0.0,320
404,147318,1948,pepset_vibrado,2025-10-16 04:00:00,2025-10-16 06:40:00,2025-10-16,2025-10-20,0,,0.0,160
219,146520,2565,pepset_vibrado,2025-10-16 06:50:00,2025-10-16 10:55:00,2025-10-16,2025-10-20,0,,0.0,245
201,146493,2694,pepset_vibrado,2025-10-16 11:05:00,2025-10-16 16:25:00,2025-10-16,2025-10-20,0,,0.0,320
191,146492,2694,pepset_vibrado,2025-10-17 04:00:00,2025-10-17 09:20:00,2025-10-16,2025-10-20,0,,0.0,320
