job_id,order_id,resource_id,maquina,inicio,fim,not_before_date,deadline,sub_machine,Status_Processed,delay,tempo_processamento
77,149112,2906,coldboxgasado_coldboxpequena,2026-01-14 04:00:00,2026-01-14 04:05:00,2026-01-14,2026-01-16,0,,0,5
75,149108,2906,coldboxgasado_coldboxpequena,2026-01-14 04:05:00,2026-01-14 04:15:00,2026-01-14,2026-01-16,0,,0,10
76,149109,335,coldboxgasado_coldboxpequena,2026-01-14 04:20:00,2026-01-14 04:45:00,2026-01-14,2026-01-16,0,,0,25
50,149014,115,coldboxgasado_coldboxpequena,2026-01-14 04:50:00,2026-01-14 05:20:00,2026-01-14,2026-01-16,0,,0,30
35,149009,98,coldboxgasado_coldboxpequena,2026-01-14 05:25:00,2026-01-14 05:55:00,2026-01-14,2026-01-16,0,,0,30
16,148789,2907,coldboxgasado_coldboxpequena,2026-01-14 06:00:00,2026-01-14 06:40:00,2026-01-14,2026-01-16,0,,0,40
73,149060,427,coldboxgasado_coldboxpequena,2026-01-14 06:45:00,2026-01-14 08:55:00,2026-01-14,2026-01-16,0,,0,130
74,149060,2703,coldboxgasado_coldboxpequena,2026-01-14 09:45:00,2026-01-14 11:55:00,2026-01-14,2026-01-16,0,,0,130
45,149011,98,coldboxgasado_coldboxpequena,2026-01-15 04:00:00,2026-01-15 04:30:00,2026-01-15,2026-01-17,0,,0,30
40,149010,98,coldboxgasado_coldboxpequena,2026-01-15 04:30:00,2026-01-15 05:00:00,2026-01-15,2026-01-17,0,,0,30
55,149015,115,coldboxgasado_coldboxpequena,2026-01-15 05:05:00,2026-01-15 05:35:00,2026-01-15,2026-01-17,0,,0,30
60,149016,115,coldboxgasado_coldboxpequena,2026-01-15 05:35:00,2026-01-15 06:05:00,2026-01-15,2026-01-17,0,,0,30
78,149113,2905,coldboxgasado_coldboxpequena,2026-01-15 06:10:00,2026-01-15 06:50:00,2026-01-15,2026-01-17,0,,0,40
20,148938,348,coldboxgasado_coldboxpequena,2026-01-15 06:55:00,2026-01-15 07:45:00,2026-01-15,2026-01-17,0,,0,50
18,148893,348,coldboxgasado_coldboxpequena,2026-01-15 07:45:00,2026-01-15 08:45:00,2026-01-15,2026-01-17,0,,0,60
19,148938,347,coldboxgasado_coldboxpequena,2026-01-15 08:50:00,2026-01-15 12:10:00,2026-01-15,2026-01-17,0,,0,200
17,148893,347,coldboxgasado_coldboxpequena,2026-01-15 12:10:00,2026-01-15 16:00:00,2026-01-15,2026-01-17,0,,0,230
1,146576,828,pepset_chao,2026-01-14 04:00:00,2026-01-14 08:20:00,2026-01-14,2026-01-16,1,,0,260
33,149009,113,pepset_chao,2026-01-14 04:00:00,2026-01-14 06:55:00,2026-01-14,2026-01-16,0,,0,175
48,149014,113,pepset_chao,2026-01-14 06:55:00,2026-01-14 09:50:00,2026-01-14,2026-01-16,0,,0,175
23,148972,1211,pepset_chao,2026-01-14 08:25:00,2026-01-14 13:25:00,2026-01-14,2026-01-16,1,,0,300
71,149060,425,pepset_chao,2026-01-14 09:55:00,2026-01-14 22:50:00,2026-01-14,2026-01-16,0,,0,775
8,146577,828,pepset_chao,2026-01-15 04:00:00,2026-01-15 08:20:00,2026-01-15,2026-01-17,1,,0,260
58,149016,113,pepset_chao,2026-01-15 04:00:00,2026-01-15 06:55:00,2026-01-15,2026-01-17,0,,0,175
38,149010,113,pepset_chao,2026-01-15 06:55:00,2026-01-15 09:50:00,2026-01-15,2026-01-17,0,,0,175
0,144742,2959,pepset_chao,2026-01-15 08:25:00,2026-01-15 22:45:00,2026-01-15,2026-01-17,1,,0,860
53,149015,113,pepset_chao,2026-01-15 09:50:00,2026-01-15 12:45:00,2026-01-15,2026-01-17,0,,0,175
43,149011,113,pepset_chao,2026-01-15 12:45:00,2026-01-15 15:40:00,2026-01-15,2026-01-17,0,,0,175
