job_id,order_id,resource_id,maquina,inicio,fim,not_before_date,deadline,sub_machine,Status_Processed,delay,tempo_processamento
124,147082,2690,coldboxgasado_coldbox4,2025-11-13 13:30:00,2025-11-13 14:30:00,2025-11-13,2025-11-17,0,,0.0,60
118,147081,2690,coldboxgasado_coldbox4,2025-11-13 14:30:00,2025-11-13 15:30:00,2025-11-13,2025-11-14,0,,0.0,60
125,147082,2691,coldboxgasado_coldbox4,2025-11-13 15:40:00,2025-11-13 16:40:00,2025-11-13,2025-11-17,0,,0.0,60
119,147081,2691,coldboxgasado_coldbox4,2025-11-13 16:40:00,2025-11-13 17:40:00,2025-11-13,2025-11-14,0,,0.0,60
131,147083,2691,coldboxgasado_coldbox4,2025-11-14 13:30:00,2025-11-14 14:30:00,2025-11-14,2025-11-18,0,,0.0,60
130,147083,2690,coldboxgasado_coldbox4,2025-11-14 14:40:00,2025-11-14 15:40:00,2025-11-14,2025-11-18,0,,0.0,60
140,147084,2690,coldboxgasado_coldbox4,,,2025-11-17,2025-11-19,0,Erro not before posterior ao ultimo dia,0.0,0
141,147084,2691,coldboxgasado_coldbox4,,,2025-11-17,2025-11-19,0,Erro not before posterior ao ultimo dia,0.0,0
150,147085,2690,coldboxgasado_coldbox4,,,2025-11-17,2025-11-19,0,Erro not before posterior ao ultimo dia,0.0,0
151,147085,2691,coldboxgasado_coldbox4,,,2025-11-17,2025-11-19,0,Erro not before posterior ao ultimo dia,0.0,0
160,147086,2690,coldboxgasado_coldbox4,,,2025-11-18,2025-11-20,0,Erro not before posterior ao ultimo dia,0.0,0
161,147086,2691,coldboxgasado_coldbox4,,,2025-11-18,2025-11-20,0,Erro not before posterior ao ultimo dia,0.0,0
170,147087,2690,coldboxgasado_coldbox4,,,2025-11-18,2025-11-20,0,Erro not before posterior ao ultimo dia,0.0,0
171,147087,2691,coldboxgasado_coldbox4,,,2025-11-18,2025-11-20,0,Erro not before posterior ao ultimo dia,0.0,0
0,144543,1287,coldboxgasado_coldboxpequena,,,2025-11-17,2025-11-18,0,Erro not before posterior ao ultimo dia,0.0,0
13,146880,1800,coldboxgasado_coldboxpequena,,,2025-11-24,2025-11-24,0,Erro not before posterior ao ultimo dia,0.0,0
46,147006,115,coldboxgasado_coldboxpequena,,,2025-11-17,2025-11-19,0,Erro not before posterior ao ultimo dia,0.0,0
51,147007,115,coldboxgasado_coldboxpequena,,,2025-11-17,2025-11-19,0,Erro not before posterior ao ultimo dia,0.0,0
56,147008,115,coldboxgasado_coldboxpequena,,,2025-11-18,2025-11-20,0,Erro not before posterior ao ultimo dia,0.0,0
61,147009,115,coldboxgasado_coldboxpequena,,,2025-11-18,2025-11-20,0,Erro not before posterior ao ultimo dia,0.0,0
95,147052,98,coldboxgasado_coldboxpequena,,,2025-11-17,2025-11-19,0,Erro not before posterior ao ultimo dia,0.0,0
100,147053,98,coldboxgasado_coldboxpequena,,,2025-11-17,2025-11-19,0,Erro not before posterior ao ultimo dia,0.0,0
105,147054,98,coldboxgasado_coldboxpequena,,,2025-11-18,2025-11-20,0,Erro not before posterior ao ultimo dia,0.0,0
110,147055,98,coldboxgasado_coldboxpequena,,,2025-11-18,2025-11-20,0,Erro not before posterior ao ultimo dia,0.0,0
260,148647,2905,coldboxgasado_coldboxpequena,,,2025-11-18,2025-11-20,0,Erro not before posterior ao ultimo dia,0.0,0
261,148654,2906,coldboxgasado_coldboxpequena,,,2025-11-17,2025-11-19,0,Erro not before posterior ao ultimo dia,0.0,0
262,148655,2906,coldboxgasado_coldboxpequena,,,2025-11-18,2025-11-20,0,Erro not before posterior ao ultimo dia,0.0,0
276,148719,2906,coldboxgasado_coldboxpequena,,,2025-11-18,2025-11-20,0,Erro not before posterior ao ultimo dia,0.0,0
277,148724,2908,coldboxgasado_coldboxpequena,,,2025-11-18,2025-11-20,0,Erro not before posterior ao ultimo dia,0.0,0
280,148727,2907,coldboxgasado_coldboxpequena,,,2025-11-18,2025-11-20,0,Erro not before posterior ao ultimo dia,0.0,0
281,148728,2908,coldboxgasado_coldboxpequena,,,2025-11-18,2025-11-20,0,Erro not before posterior ao ultimo dia,0.0,0
298,148759,2906,coldboxgasado_coldboxpequena,,,2025-11-17,2025-11-19,0,Erro not before posterior ao ultimo dia,0.0,0
303,148778,1800,coldboxgasado_coldboxpequena,,,2025-11-24,2025-11-24,0,Erro not before posterior ao ultimo dia,0.0,0
304,148781,1681,coldboxgasado_coldboxpequena,,,2025-11-17,2025-11-19,0,Erro not before posterior ao ultimo dia,0.0,0
305,148781,2907,coldboxgasado_coldboxpequena,,,2025-11-17,2025-11-19,0,Erro not before posterior ao ultimo dia,0.0,0
6,146546,840,coldboxsoprado_sopradora,,,2025-11-18,2025-11-20,0,Erro not before posterior ao ultimo dia,0.0,0
7,146546,841,coldboxsoprado_sopradora,,,2025-11-18,2025-11-20,0,Erro not before posterior ao ultimo dia,0.0,0
45,147006,114,coldboxsoprado_sopradora,,,2025-11-17,2025-11-19,0,Erro not before posterior ao ultimo dia,0.0,0
47,147006,386,coldboxsoprado_sopradora,,,2025-11-17,2025-11-19,0,Erro not before posterior ao ultimo dia,0.0,0
48,147006,2629,coldboxsoprado_sopradora,,,2025-11-17,2025-11-19,0,Erro not before posterior ao ultimo dia,0.0,0
50,147007,114,coldboxsoprado_sopradora,,,2025-11-17,2025-11-19,0,Erro not before posterior ao ultimo dia,0.0,0
52,147007,386,coldboxsoprado_sopradora,,,2025-11-17,2025-11-19,0,Erro not before posterior ao ultimo dia,0.0,0
53,147007,2629,coldboxsoprado_sopradora,,,2025-11-17,2025-11-19,0,Erro not before posterior ao ultimo dia,0.0,0
55,147008,114,coldboxsoprado_sopradora,,,2025-11-18,2025-11-20,0,Erro not before posterior ao ultimo dia,0.0,0
57,147008,386,coldboxsoprado_sopradora,,,2025-11-18,2025-11-20,0,Erro not before posterior ao ultimo dia,0.0,0
58,147008,2629,coldboxsoprado_sopradora,,,2025-11-18,2025-11-20,0,Erro not before posterior ao ultimo dia,0.0,0
60,147009,114,coldboxsoprado_sopradora,,,2025-11-18,2025-11-20,0,Erro not before posterior ao ultimo dia,0.0,0
62,147009,386,coldboxsoprado_sopradora,,,2025-11-18,2025-11-20,0,Erro not before posterior ao ultimo dia,0.0,0
63,147009,2629,coldboxsoprado_sopradora,,,2025-11-18,2025-11-20,0,Erro not before posterior ao ultimo dia,0.0,0
94,147052,114,coldboxsoprado_sopradora,,,2025-11-17,2025-11-19,0,Erro not before posterior ao ultimo dia,0.0,0
96,147052,385,coldboxsoprado_sopradora,,,2025-11-17,2025-11-19,0,Erro not before posterior ao ultimo dia,0.0,0
97,147052,2629,coldboxsoprado_sopradora,,,2025-11-17,2025-11-19,0,Erro not before posterior ao ultimo dia,0.0,0
99,147053,114,coldboxsoprado_sopradora,,,2025-11-17,2025-11-19,0,Erro not before posterior ao ultimo dia,0.0,0
101,147053,385,coldboxsoprado_sopradora,,,2025-11-17,2025-11-19,0,Erro not before posterior ao ultimo dia,0.0,0
