job_id,order_id,resource_id,maquina,inicio,fim,not_before_date,deadline,sub_machine,Status_Processed,delay,tempo_processamento
145,146491,2690,coldboxgasado_coldbox4,2025-10-15 13:30:00,2025-10-15 14:40:00,2025-10-15,2025-10-17,0,,0.0,70
135,146490,2690,coldboxgasado_coldbox4,2025-10-15 14:40:00,2025-10-15 15:50:00,2025-10-15,2025-10-17,0,,0.0,70
146,146491,2691,coldboxgasado_coldbox4,2025-10-15 16:00:00,2025-10-15 17:10:00,2025-10-15,2025-10-17,0,,0.0,70
136,146490,2691,coldboxgasado_coldbox4,2025-10-15 17:10:00,2025-10-15 18:20:00,2025-10-15,2025-10-17,0,,0.0,70
156,146492,2691,coldboxgasado_coldbox4,2025-10-16 13:30:00,2025-10-16 14:40:00,2025-10-16,2025-10-20,0,,0.0,70
166,146493,2691,coldboxgasado_coldbox4,2025-10-16 14:40:00,2025-10-16 15:50:00,2025-10-16,2025-10-20,0,,0.0,70
155,146492,2690,coldboxgasado_coldbox4,2025-10-16 16:00:00,2025-10-16 17:10:00,2025-10-16,2025-10-20,0,,0.0,70
165,146493,2690,coldboxgasado_coldbox4,2025-10-16 17:10:00,2025-10-16 18:20:00,2025-10-16,2025-10-20,0,,0.0,70
175,146494,2690,coldboxgasado_coldbox4,2025-10-17 13:30:00,2025-10-17 14:40:00,2025-10-17,2025-10-21,0,,0.0,70
356,147057,2690,coldboxgasado_coldbox4,2025-10-17 14:40:00,2025-10-17 15:50:00,2025-10-17,2025-10-21,0,,0.0,70
176,146494,2691,coldboxgasado_coldbox4,2025-10-17 16:00:00,2025-10-17 17:10:00,2025-10-17,2025-10-21,0,,0.0,70
357,147057,2691,coldboxgasado_coldbox4,2025-10-17 17:10:00,2025-10-17 18:20:00,2025-10-17,2025-10-21,0,,0.0,70
110,146452,2711,coldboxgasado_coldbox4,2025-10-17 18:45:00,2025-10-17 19:50:00,2025-10-17,2025-10-21,0,,0.0,65
409,147331,1440,pepset_chao,,,2025-10-20,2025-10-20,0,Erro not before posterior ao ultimo dia,0.0,0
423,147365,1444,pepset_chao,,,2025-10-20,2025-10-20,0,Erro not before posterior ao ultimo dia,0.0,0
424,147370,910,pepset_chao,,,2025-10-20,2025-10-20,0,Erro not before posterior ao ultimo dia,0.0,0
426,147373,913,pepset_chao,,,2025-10-20,2025-10-20,0,Erro not before posterior ao ultimo dia,0.0,0
111,146486,2694,pepset_vibrado,2025-10-14 04:00:00,2025-10-14 08:40:00,2025-10-14,2025-10-15,0,,0.0,280
129,146489,2694,pepset_vibrado,2025-10-14 08:40:00,2025-10-14 14:00:00,2025-10-14,2025-10-16,0,,0.0,320
123,146488,2694,pepset_vibrado,2025-10-14 14:00:00,2025-10-14 19:20:00,2025-10-14,2025-10-16,0,,0.0,320
139,146490,2694,pepset_vibrado,2025-10-15 04:00:00,2025-10-15 09:20:00,2025-10-15,2025-10-17,0,,0.0,320
117,146487,2694,pepset_vibrado,2025-10-15 09:45:00,2025-10-15 15:05:00,2025-10-14,2025-10-15,0,,0.0,320
149,146491,2694,pepset_vibrado,2025-10-15 15:05:00,2025-10-15 20:25:00,2025-10-15,2025-10-17,0,,0.0,320
404,147318,1948,pepset_vibrado,2025-10-16 04:00:00,2025-10-16 06:40:00,2025-10-16,2025-10-20,0,,0.0,160
159,146492,2694,pepset_vibrado,2025-10-16 06:50:00,2025-10-16 12:10:00,2025-10-16,2025-10-20,0,,0.0,320
169,146493,2694,pepset_vibrado,2025-10-16 12:10:00,2025-10-16 17:30:00,2025-10-16,2025-10-20,0,,0.0,320
196,146520,2565,pepset_vibrado,2025-10-17 04:00:00,2025-10-17 08:05:00,2025-10-16,2025-10-20,0,,0.0,245
179,146494,2694,pepset_vibrado,2025-10-17 08:15:00,2025-10-17 13:35:00,2025-10-17,2025-10-21,0,,0.0,320
360,147057,2694,pepset_vibrado,2025-10-17 13:35:00,2025-10-17 18:55:00,2025-10-17,2025-10-21,0,,0.0,320
