job_id,order_id,resource_id,maquina,inicio,fim,not_before_date,deadline,sub_machine,Status_Processed,delay,tempo_processamento
21,149009,385,coldboxsoprado_sopradora,2025-12-15 04:00:00,2025-12-15 04:05:00,2025-12-15,2025-12-15,0,,0,5
26,149014,386,coldboxsoprado_sopradora,2025-12-15 04:05:00,2025-12-15 04:10:00,2025-12-15,2025-12-15,0,,0,5
19,149009,114,coldboxsoprado_sopradora,2025-12-15 04:10:00,2025-12-15 04:20:00,2025-12-15,2025-12-15,0,,0,10
23,149013,2629,coldboxsoprado_sopradora,2025-12-15 04:20:00,2025-12-15 04:25:00,2025-12-15,2025-12-15,0,,0,5
22,149009,2629,coldboxsoprado_sopradora,2025-12-15 04:25:00,2025-12-15 04:30:00,2025-12-15,2025-12-15,0,,0,5
27,149014,2629,coldboxsoprado_sopradora,2025-12-15 04:30:00,2025-12-15 04:35:00,2025-12-15,2025-12-15,0,,0,5
18,149007,2629,coldboxsoprado_sopradora,2025-12-15 04:35:00,2025-12-15 04:40:00,2025-12-15,2025-12-15,0,,0,5
17,148988,2629,coldboxsoprado_sopradora,2025-12-15 04:40:00,2025-12-15 04:55:00,2025-12-15,2025-12-15,0,,0,15
24,149014,114,coldboxsoprado_sopradora,2025-12-15 04:55:00,2025-12-15 05:05:00,2025-12-15,2025-12-15,0,,0,10
10,148944,2707,coldboxsoprado_sopradora,2025-12-15 05:05:00,2025-12-15 05:25:00,2025-12-15,2025-12-15,0,,0,20
13,148949,2715,coldboxsoprado_sopradora,2025-12-15 05:25:00,2025-12-15 05:45:00,2025-12-15,2025-12-15,0,,0,20
15,148949,2709,coldboxsoprado_sopradora,2025-12-15 05:55:00,2025-12-15 06:40:00,2025-12-15,2025-12-15,0,,0,45
12,148944,2709,coldboxsoprado_sopradora,2025-12-15 06:40:00,2025-12-15 07:25:00,2025-12-15,2025-12-15,0,,0,45
14,148949,2708,coldboxsoprado_sopradora,2025-12-15 07:25:00,2025-12-15 08:10:00,2025-12-15,2025-12-15,0,,0,45
11,148944,2708,coldboxsoprado_sopradora,2025-12-15 08:10:00,2025-12-15 08:55:00,2025-12-15,2025-12-15,0,,0,45
6,148788,1681,coldboxsoprado_sopradora,2025-12-15 08:55:00,2025-12-15 12:10:00,2025-12-15,2025-12-15,0,,0,195
8,148789,1681,coldboxsoprado_sopradora,2025-12-15 12:10:00,2025-12-15 15:35:00,2025-12-15,2025-12-15,0,,0,205
