job_id,order_id,resource_id,maquina,inicio,fim,not_before_date,deadline,sub_machine,Status_Processed,delay,tempo_processamento
100,147081,2691,coldboxgasado_coldbox4,2025-11-17 13:30:00,2025-11-17 14:30:00,2025-11-17,2025-11-17,0,,0.0,60
102,147082,2691,coldboxgasado_coldbox4,2025-11-17 14:30:00,2025-11-17 15:30:00,2025-11-17,2025-11-18,0,,0.0,60
104,147083,2691,coldboxgasado_coldbox4,2025-11-17 15:30:00,2025-11-17 16:30:00,2025-11-17,2025-11-19,0,,0.0,60
101,147082,2690,coldboxgasado_coldbox4,2025-11-17 16:40:00,2025-11-17 17:40:00,2025-11-17,2025-11-18,0,,0.0,60
103,147083,2690,coldboxgasado_coldbox4,2025-11-17 17:40:00,2025-11-17 18:40:00,2025-11-17,2025-11-19,0,,0.0,60
99,147081,2690,coldboxgasado_coldbox4,2025-11-17 18:45:00,2025-11-17 19:45:00,2025-11-17,2025-11-17,0,,0.0,60
108,147084,2691,coldboxgasado_coldbox4,2025-11-18 13:30:00,2025-11-18 14:30:00,2025-11-18,2025-11-20,0,,0.0,60
118,147085,2691,coldboxgasado_coldbox4,2025-11-18 14:30:00,2025-11-18 15:30:00,2025-11-18,2025-11-20,0,,0.0,60
107,147084,2690,coldboxgasado_coldbox4,2025-11-18 15:40:00,2025-11-18 16:40:00,2025-11-18,2025-11-20,0,,0.0,60
117,147085,2690,coldboxgasado_coldbox4,2025-11-18 16:40:00,2025-11-18 17:40:00,2025-11-18,2025-11-20,0,,0.0,60
137,147087,2690,coldboxgasado_coldbox4,2025-11-19 13:30:00,2025-11-19 14:30:00,2025-11-19,2025-11-21,0,,0.0,60
127,147086,2690,coldboxgasado_coldbox4,2025-11-19 14:30:00,2025-11-19 15:30:00,2025-11-19,2025-11-21,0,,0.0,60
138,147087,2691,coldboxgasado_coldbox4,2025-11-19 15:40:00,2025-11-19 16:40:00,2025-11-19,2025-11-21,0,,0.0,60
128,147086,2691,coldboxgasado_coldbox4,2025-11-19 16:40:00,2025-11-19 17:40:00,2025-11-19,2025-11-21,0,,0.0,60
148,147088,2691,coldboxgasado_coldbox4,2025-11-20 13:30:00,2025-11-20 14:30:00,2025-11-20,2025-11-25,0,,0.0,60
158,147089,2691,coldboxgasado_coldbox4,2025-11-20 14:30:00,2025-11-20 15:30:00,2025-11-20,2025-11-25,0,,0.0,60
157,147089,2690,coldboxgasado_coldbox4,2025-11-20 15:40:00,2025-11-20 16:40:00,2025-11-20,2025-11-25,0,,0.0,60
147,147088,2690,coldboxgasado_coldbox4,2025-11-20 16:40:00,2025-11-20 17:40:00,2025-11-20,2025-11-25,0,,0.0,60
9,146880,1800,coldboxgasado_coldboxpequena,,,2025-11-25,2025-11-25,0,Erro not before posterior ao ultimo dia,0.0,0
285,148778,1800,coldboxgasado_coldboxpequena,,,2025-11-25,2025-11-25,0,Erro not before posterior ao ultimo dia,0.0,0
199,147366,2990,pepset_chao,,,2025-11-25,2025-11-25,0,Erro not before posterior ao ultimo dia,0.0,0
221,148527,2833,pepset_chao,,,2025-11-25,2025-11-25,0,Erro not before posterior ao ultimo dia,0.0,0
224,148528,2833,pepset_chao,,,2025-11-25,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
198,147329,2984,pepset_vibrado,2025-11-17 04:00:00,2025-11-17 04:40:00,2025-11-17,2025-11-18,0,,0.0,40
197,147329,2970,pepset_vibrado,2025-11-17 04:40:00,2025-11-17 06:00:00,2025-11-17,2025-11-18,0,,0.0,80
105,147083,2694,pepset_vibrado,2025-11-17 06:00:00,2025-11-17 07:20:00,2025-11-17,2025-11-19,0,,0.0,80
98,147080,2694,pepset_vibrado,2025-11-17 07:20:00,2025-11-17 09:25:00,2025-11-17,2025-11-17,0,,0.0,125
111,147084,2694,pepset_vibrado,2025-11-18 04:00:00,2025-11-18 09:20:00,2025-11-18,2025-11-20,0,,0.0,320
121,147085,2694,pepset_vibrado,2025-11-18 09:45:00,2025-11-18 15:05:00,2025-11-18,2025-11-20,0,,0.0,320
262,148716,1948,pepset_vibrado,2025-11-19 04:00:00,2025-11-19 08:05:00,2025-11-19,2025-11-21,0,,0.0,245
131,147086,2694,pepset_vibrado,2025-11-19 08:15:00,2025-11-19 13:35:00,2025-11-19,2025-11-21,0,,0.0,320
141,147087,2694,pepset_vibrado,2025-11-19 13:35:00,2025-11-19 18:55:00,2025-11-19,2025-11-21,0,,0.0,320
151,147088,2694,pepset_vibrado,2025-11-20 04:00:00,2025-11-20 09:20:00,2025-11-20,2025-11-25,0,,0.0,320
161,147089,2694,pepset_vibrado,2025-11-20 09:45:00,2025-11-20 15:05:00,2025-11-20,2025-11-25,0,,0.0,320
