job_id,order_id,resource_id,maquina,inicio,fim,not_before_date,deadline,sub_machine,Status_Processed,delay,tempo_processamento
94,147084,2691,coldboxgasado_coldbox4,2025-11-18 13:30:00,2025-11-18 14:30:00,2025-11-18,2025-11-19,0,,0.0,60
99,147086,2691,coldboxgasado_coldbox4,2025-11-18 14:30:00,2025-11-18 15:30:00,2025-11-18,2025-11-20,0,,0.0,60
96,147085,2691,coldboxgasado_coldbox4,2025-11-18 15:30:00,2025-11-18 16:30:00,2025-11-18,2025-11-19,0,,0.0,60
103,147087,2691,coldboxgasado_coldbox4,2025-11-18 16:30:00,2025-11-18 17:30:00,2025-11-18,2025-11-20,0,,0.0,60
102,147087,2690,coldboxgasado_coldbox4,2025-11-18 17:40:00,2025-11-18 18:40:00,2025-11-18,2025-11-20,0,,0.0,60
93,147084,2690,coldboxgasado_coldbox4,2025-11-18 18:45:00,2025-11-18 19:45:00,2025-11-18,2025-11-19,0,,0.0,60
95,147085,2690,coldboxgasado_coldbox4,2025-11-18 19:45:00,2025-11-18 20:45:00,2025-11-18,2025-11-19,0,,0.0,60
98,147086,2690,coldboxgasado_coldbox4,2025-11-18 20:45:00,2025-11-18 21:45:00,2025-11-18,2025-11-20,0,,0.0,60
116,147089,2690,coldboxgasado_coldbox4,2025-11-19 13:30:00,2025-11-19 14:30:00,2025-11-19,2025-11-24,0,,0.0,60
106,147088,2690,coldboxgasado_coldbox4,2025-11-19 14:30:00,2025-11-19 15:30:00,2025-11-19,2025-11-24,0,,0.0,60
107,147088,2691,coldboxgasado_coldbox4,2025-11-19 15:40:00,2025-11-19 16:40:00,2025-11-19,2025-11-24,0,,0.0,60
117,147089,2691,coldboxgasado_coldbox4,2025-11-19 16:40:00,2025-11-19 17:40:00,2025-11-19,2025-11-24,0,,0.0,60
126,147090,2690,coldboxgasado_coldbox4,2025-11-20 13:30:00,2025-11-20 14:30:00,2025-11-20,2025-11-25,0,,0.0,60
136,147091,2690,coldboxgasado_coldbox4,2025-11-20 14:30:00,2025-11-20 15:30:00,2025-11-20,2025-11-25,0,,0.0,60
137,147091,2691,coldboxgasado_coldbox4,2025-11-20 15:40:00,2025-11-20 16:40:00,2025-11-20,2025-11-25,0,,0.0,60
127,147090,2691,coldboxgasado_coldbox4,2025-11-20 16:40:00,2025-11-20 17:40:00,2025-11-20,2025-11-25,0,,0.0,60
146,147092,2690,coldboxgasado_coldbox4,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
147,147092,2691,coldboxgasado_coldbox4,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
156,147093,2690,coldboxgasado_coldbox4,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
157,147093,2691,coldboxgasado_coldbox4,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
5,146880,1800,coldboxgasado_coldboxpequena,,,2025-11-24,2025-11-25,0,Erro not before posterior ao ultimo dia,0.0,0
54,147015,115,coldboxgasado_coldboxpequena,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
59,147016,115,coldboxgasado_coldboxpequena,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
64,147017,115,coldboxgasado_coldboxpequena,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
188,147191,98,coldboxgasado_coldboxpequena,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
193,147192,98,coldboxgasado_coldboxpequena,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
198,147193,98,coldboxgasado_coldboxpequena,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
286,148722,2906,coldboxgasado_coldboxpequena,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
287,148723,2906,coldboxgasado_coldboxpequena,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
301,148778,1800,coldboxgasado_coldboxpequena,,,2025-11-24,2025-11-25,0,Erro not before posterior ao ultimo dia,0.0,0
307,148817,2908,coldboxgasado_coldboxpequena,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
53,147015,114,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
55,147015,386,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
56,147015,2629,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
58,147016,114,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
60,147016,386,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
61,147016,2629,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
63,147017,114,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
65,147017,386,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
66,147017,2629,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
148,147092,2692,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
149,147092,2693,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
155,147092,2629,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
158,147093,2692,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
159,147093,2693,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
165,147093,2629,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
187,147191,114,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
189,147191,385,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
190,147191,2629,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
192,147192,114,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
194,147192,385,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
195,147192,2629,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
197,147193,114,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
199,147193,385,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
200,147193,2629,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
225,148466,1755,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
232,148510,2575,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
233,148510,2576,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
234,148510,2577,coldboxsoprado_sopradora,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
151,147092,2695,pepset_carrossel,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
152,147092,2696,pepset_carrossel,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
153,147092,2697,pepset_carrossel,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
154,147092,2698,pepset_carrossel,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
161,147093,2695,pepset_carrossel,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
162,147093,2696,pepset_carrossel,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
163,147093,2697,pepset_carrossel,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
164,147093,2698,pepset_carrossel,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
224,148455,2971,pepset_carrossel,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
226,148466,2926,pepset_carrossel,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
243,148529,2832,pepset_carrossel,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
249,148531,2832,pepset_carrossel,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
259,148551,2830,pepset_carrossel,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
275,148692,669,pepset_carrossel,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
276,148692,670,pepset_carrossel,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
52,147015,113,pepset_chao,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
57,147016,113,pepset_chao,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
62,147017,113,pepset_chao,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
186,147191,113,pepset_chao,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
191,147192,113,pepset_chao,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
196,147193,113,pepset_chao,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
219,147366,2990,pepset_chao,,,2025-11-24,2025-11-24,0,Erro not before posterior ao ultimo dia,0.0,0
238,148527,2833,pepset_chao,,,2025-11-24,2025-11-24,0,Erro not before posterior ao ultimo dia,0.0,0
241,148528,2833,pepset_chao,,,2025-11-24,2025-11-25,0,Erro not before posterior ao ultimo dia,0.0,0
242,148529,2831,pepset_chao,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
244,148529,2833,pepset_chao,,,2025-11-26,2025-11-27,0,Erro not before posterior ao ultimo dia,0.0,0
247,148530,2833,pepset_chao,,,2025-11-25,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
248,148531,2831,pepset_chao,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
250,148531,2833,pepset_chao,,,2025-11-26,2025-11-27,0,Erro not before posterior ao ultimo dia,0.0,0
258,148551,2829,pepset_chao,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
274,148692,668,pepset_chao,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
279,148699,1211,pepset_chao,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
218,147329,2984,pepset_vibrado,2025-11-18 04:00:00,2025-11-18 04:40:00,2025-11-18,2025-11-18,0,,0.0,40
217,147329,2970,pepset_vibrado,2025-11-18 04:40:00,2025-11-18 06:00:00,2025-11-18,2025-11-18,0,,0.0,80
97,147085,2694,pepset_vibrado,2025-11-18 06:00:00,2025-11-18 07:20:00,2025-11-18,2025-11-19,0,,0.0,80
92,147080,2694,pepset_vibrado,2025-11-18 07:20:00,2025-11-18 09:25:00,2025-11-18,2025-11-18,0,,0.0,125
100,147086,2694,pepset_vibrado,2025-11-18 09:45:00,2025-11-18 15:05:00,2025-11-18,2025-11-20,0,,0.0,320
104,147087,2694,pepset_vibrado,2025-11-18 15:05:00,2025-11-18 20:25:00,2025-11-18,2025-11-20,0,,0.0,320
281,148716,1948,pepset_vibrado,2025-11-19 04:00:00,2025-11-19 08:05:00,2025-11-18,2025-11-20,0,,0.0,245
110,147088,2694,pepset_vibrado,2025-11-19 08:15:00,2025-11-19 13:35:00,2025-11-19,2025-11-24,0,,0.0,320
120,147089,2694,pepset_vibrado,2025-11-19 13:35:00,2025-11-19 18:55:00,2025-11-19,2025-11-24,0,,0.0,320
130,147090,2694,pepset_vibrado,2025-11-20 04:00:00,2025-11-20 09:20:00,2025-11-20,2025-11-25,0,,0.0,320
140,147091,2694,pepset_vibrado,2025-11-20 09:45:00,2025-11-20 15:05:00,2025-11-20,2025-11-25,0,,0.0,320
150,147092,2694,pepset_vibrado,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
160,147093,2694,pepset_vibrado,,,2025-11-24,2025-11-26,0,Erro not before posterior ao ultimo dia,0.0,0
