job_id,order_id,resource_id,maquina,inicio,fim,not_before_date,deadline,sub_machine,Status_Processed,delay,tempo_processamento
77,149112,2906,coldboxgasado_coldboxpequena,2026-01-14 04:00:00,2026-01-14 04:05:00,2026-01-14,2026-01-16,0,,0,5
75,149108,2906,coldboxgasado_coldboxpequena,2026-01-14 04:05:00,2026-01-14 04:15:00,2026-01-14,2026-01-16,0,,0,10
76,149109,335,coldboxgasado_coldboxpequena,2026-01-14 04:20:00,2026-01-14 04:45:00,2026-01-14,2026-01-16,0,,0,25
35,149009,98,coldboxgasado_coldboxpequena,2026-01-14 04:50:00,2026-01-14 05:20:00,2026-01-14,2026-01-16,0,,0,30
50,149014,115,coldboxgasado_coldboxpequena,2026-01-14 05:25:00,2026-01-14 05:55:00,2026-01-14,2026-01-16,0,,0,30
16,148789,2907,coldboxgasado_coldboxpequena,2026-01-14 06:00:00,2026-01-14 06:40:00,2026-01-14,2026-01-16,0,,0,40
74,149060,2703,coldboxgasado_coldboxpequena,2026-01-14 06:45:00,2026-01-14 08:55:00,2026-01-14,2026-01-16,0,,0,130
73,149060,427,coldboxgasado_coldboxpequena,2026-01-14 09:45:00,2026-01-14 11:55:00,2026-01-14,2026-01-16,0,,0,130
40,149010,98,coldboxgasado_coldboxpequena,2026-01-15 04:00:00,2026-01-15 04:30:00,2026-01-15,2026-01-17,0,,0,30
45,149011,98,coldboxgasado_coldboxpequena,2026-01-15 04:30:00,2026-01-15 05:00:00,2026-01-15,2026-01-17,0,,0,30
60,149016,115,coldboxgasado_coldboxpequena,2026-01-15 05:05:00,2026-01-15 05:35:00,2026-01-15,2026-01-17,0,,0,30
55,149015,115,coldboxgasado_coldboxpequena,2026-01-15 05:35:00,2026-01-15 06:05:00,2026-01-15,2026-01-17,0,,0,30
78,149113,2905,coldboxgasado_coldboxpequena,2026-01-15 06:10:00,2026-01-15 06:50:00,2026-01-15,2026-01-17,0,,0,40
20,148938,348,coldboxgasado_coldboxpequena,2026-01-15 06:55:00,2026-01-15 07:45:00,2026-01-15,2026-01-17,0,,0,50
18,148893,348,coldboxgasado_coldboxpequena,2026-01-15 07:45:00,2026-01-15 08:45:00,2026-01-15,2026-01-17,0,,0,60
19,148938,347,coldboxgasado_coldboxpequena,2026-01-15 08:50:00,2026-01-15 12:10:00,2026-01-15,2026-01-17,0,,0,200
17,148893,347,coldboxgasado_coldboxpequena,2026-01-15 12:10:00,2026-01-15 16:00:00,2026-01-15,2026-01-17,0,,0,230
36,149009,385,coldboxsoprado_sopradora,2026-01-14 04:00:00,2026-01-14 04:05:00,2026-01-14,2026-01-16,0,,0,5
51,149014,386,coldboxsoprado_sopradora,2026-01-14 04:05:00,2026-01-14 04:10:00,2026-01-14,2026-01-16,0,,0,5
34,149009,114,coldboxsoprado_sopradora,2026-01-14 04:10:00,2026-01-14 04:20:00,2026-01-14,2026-01-16,0,,0,10
37,149009,2629,coldboxsoprado_sopradora,2026-01-14 04:20:00,2026-01-14 04:25:00,2026-01-14,2026-01-16,0,,0,5
52,149014,2629,coldboxsoprado_sopradora,2026-01-14 04:25:00,2026-01-14 04:30:00,2026-01-14,2026-01-16,0,,0,5
31,148979,2629,coldboxsoprado_sopradora,2026-01-14 04:30:00,2026-01-14 04:45:00,2026-01-14,2026-01-16,0,,0,15
49,149014,114,coldboxsoprado_sopradora,2026-01-14 04:45:00,2026-01-14 04:55:00,2026-01-14,2026-01-16,0,,0,10
6,146576,840,coldboxsoprado_sopradora,2026-01-14 04:55:00,2026-01-14 05:05:00,2026-01-14,2026-01-16,0,,0,10
7,146576,834,coldboxsoprado_sopradora,2026-01-14 05:15:00,2026-01-14 05:25:00,2026-01-14,2026-01-16,0,,0,10
15,148789,1681,coldboxsoprado_sopradora,2026-01-14 05:25:00,2026-01-14 08:50:00,2026-01-14,2026-01-16,0,,0,205
62,149016,2629,coldboxsoprado_sopradora,2026-01-15 04:00:00,2026-01-15 04:05:00,2026-01-15,2026-01-17,0,,0,5
42,149010,2629,coldboxsoprado_sopradora,2026-01-15 04:05:00,2026-01-15 04:10:00,2026-01-15,2026-01-17,0,,0,5
47,149011,2629,coldboxsoprado_sopradora,2026-01-15 04:10:00,2026-01-15 04:15:00,2026-01-15,2026-01-17,0,,0,5
57,149015,2629,coldboxsoprado_sopradora,2026-01-15 04:15:00,2026-01-15 04:20:00,2026-01-15,2026-01-17,0,,0,5
59,149016,114,coldboxsoprado_sopradora,2026-01-15 04:20:00,2026-01-15 04:30:00,2026-01-15,2026-01-17,0,,0,10
46,149011,385,coldboxsoprado_sopradora,2026-01-15 04:30:00,2026-01-15 04:35:00,2026-01-15,2026-01-17,0,,0,5
56,149015,386,coldboxsoprado_sopradora,2026-01-15 04:35:00,2026-01-15 04:40:00,2026-01-15,2026-01-17,0,,0,5
41,149010,385,coldboxsoprado_sopradora,2026-01-15 04:40:00,2026-01-15 04:45:00,2026-01-15,2026-01-17,0,,0,5
61,149016,386,coldboxsoprado_sopradora,2026-01-15 04:45:00,2026-01-15 04:50:00,2026-01-15,2026-01-17,0,,0,5
54,149015,114,coldboxsoprado_sopradora,2026-01-15 04:50:00,2026-01-15 05:00:00,2026-01-15,2026-01-17,0,,0,10
13,146577,840,coldboxsoprado_sopradora,2026-01-15 05:00:00,2026-01-15 05:10:00,2026-01-15,2026-01-17,0,,0,10
39,149010,114,coldboxsoprado_sopradora,2026-01-15 05:10:00,2026-01-15 05:20:00,2026-01-15,2026-01-17,0,,0,10
14,146577,834,coldboxsoprado_sopradora,2026-01-15 05:20:00,2026-01-15 05:30:00,2026-01-15,2026-01-17,0,,0,10
44,149011,114,coldboxsoprado_sopradora,2026-01-15 05:30:00,2026-01-15 05:40:00,2026-01-15,2026-01-17,0,,0,10
22,148952,2736,coldboxsoprado_sopradora,2026-01-15 05:40:00,2026-01-15 06:00:00,2026-01-15,2026-01-17,0,,0,20
21,148952,2735,coldboxsoprado_sopradora,2026-01-15 06:30:00,2026-01-15 06:45:00,2026-01-15,2026-01-17,0,,0,15
