job_id,order_id,resource_id,maquina,inicio,fim,not_before_date,deadline,sub_machine,Status_Processed,delay,tempo_processamento
74,149277,2690,coldboxgasado_coldbox4,2026-02-03 13:30:00,2026-02-03 14:30:00,2026-02-03,2026-02-05 00:00:00,0,,0.0,60
64,149276,2690,coldboxgasado_coldbox4,2026-02-03 14:30:00,2026-02-03 15:30:00,2026-02-03,2026-02-05 00:00:00,0,,0.0,60
65,149276,2691,coldboxgasado_coldbox4,2026-02-03 15:40:00,2026-02-03 16:40:00,2026-02-03,2026-02-05 00:00:00,0,,0.0,60
75,149277,2691,coldboxgasado_coldbox4,2026-02-03 16:40:00,2026-02-03 17:40:00,2026-02-03,2026-02-05 00:00:00,0,,0.0,60
126,149403,2983,coldboxgasado_coldbox4,2026-02-03 17:50:00,2026-02-03 20:00:00,2026-02-03,2026-02-05 00:00:00,0,,0.0,130
38,149136,1523,coldboxgasado_coldbox4,2026-02-05 13:30:00,2026-02-05 14:00:00,2026-02-05,2026-02-06 00:00:00,0,,0.0,30
34,148894,2301,coldboxgasado_coldboxpequena,2026-02-02 04:00:00,2026-02-02 06:45:00,2026-02-02,2026-02-04 00:00:00,0,,0.0,165
32,148828,76,coldboxgasado_coldboxpequena,2026-02-02 06:50:00,2026-02-02 10:40:00,2026-02-02,2026-02-04 00:00:00,0,,0.0,230
33,148828,77,coldboxgasado_coldboxpequena,2026-02-02 10:45:00,2026-02-02 14:35:00,2026-02-02,2026-02-04 00:00:00,0,,0.0,230
87,149291,98,coldboxgasado_coldboxpequena,2026-02-03 04:00:00,2026-02-03 04:30:00,2026-02-03,2026-02-05 00:00:00,0,,0.0,30
58,149269,115,coldboxgasado_coldboxpequena,2026-02-03 04:35:00,2026-02-03 05:05:00,2026-02-03,2026-02-05 00:00:00,0,,0.0,30
47,149235,2907,coldboxgasado_coldboxpequena,2026-02-03 05:10:00,2026-02-03 05:45:00,2026-02-03,2026-02-05 00:00:00,0,,0.0,35
42,149161,76,coldboxgasado_coldboxpequena,2026-02-03 05:50:00,2026-02-03 10:40:00,2026-02-03,2026-02-05 00:00:00,0,,0.0,290
43,149161,77,coldboxgasado_coldboxpequena,2026-02-03 10:45:00,2026-02-03 15:35:00,2026-02-03,2026-02-05 00:00:00,0,,0.0,290
