job_id,order_id,resource_id,maquina,inicio,fim,not_before_date,deadline,sub_machine,Status_Processed,delay,tempo_processamento
87,147078,2690,coldboxgasado_coldbox4,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
88,147078,2691,coldboxgasado_coldbox4,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
97,147079,2690,coldboxgasado_coldbox4,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
98,147079,2691,coldboxgasado_coldbox4,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
178,148403,2906,coldboxgasado_coldboxpequena,2025-11-05 04:00:00,2025-11-05 04:05:00,2025-11-05,2025-11-05,0,,0.0,5
179,148411,2923,coldboxgasado_coldboxpequena,2025-11-05 04:10:00,2025-11-05 04:20:00,2025-11-05,2025-11-05,0,,0.0,10
200,148453,2907,coldboxgasado_coldboxpequena,2025-11-05 04:25:00,2025-11-05 05:00:00,2025-11-05,2025-11-06,0,,0.0,35
1,146345,2907,coldboxgasado_coldboxpequena,2025-11-05 05:00:00,2025-11-05 05:40:00,2025-11-05,2025-11-07,0,,0.0,40
0,146344,2907,coldboxgasado_coldboxpequena,2025-11-05 05:40:00,2025-11-05 06:20:00,2025-11-05,2025-11-07,0,,0.0,40
199,148452,2906,coldboxgasado_coldboxpequena,2025-11-05 06:25:00,2025-11-05 07:10:00,2025-11-05,2025-11-06,0,,0.0,45
175,147395,2906,coldboxgasado_coldboxpequena,2025-11-05 07:10:00,2025-11-05 07:55:00,2025-11-05,2025-11-05,0,,0.0,45
264,148587,2516,coldboxgasado_coldboxpequena,2025-11-05 08:00:00,2025-11-05 10:20:00,2025-11-05,2025-11-07,0,,0.0,140
263,148587,2515,coldboxgasado_coldboxpequena,2025-11-05 10:25:00,2025-11-05 12:45:00,2025-11-05,2025-11-07,0,,0.0,140
180,148412,347,coldboxgasado_coldboxpequena,2025-11-05 12:50:00,2025-11-05 16:05:00,2025-11-05,2025-11-05,0,,0.0,195
173,147343,281,coldboxgasado_coldboxpequena,2025-11-05 16:10:00,2025-11-05 20:30:00,2025-11-05,2025-11-07,0,,0.0,260
34,146995,115,coldboxgasado_coldboxpequena,2025-11-06 04:00:00,2025-11-06 04:35:00,2025-11-06,2025-11-10,0,,0.0,35
48,147041,98,coldboxgasado_coldboxpequena,2025-11-06 04:40:00,2025-11-06 05:15:00,2025-11-06,2025-11-10,0,,0.0,35
20,146923,2907,coldboxgasado_coldboxpequena,2025-11-06 05:20:00,2025-11-06 06:00:00,2025-11-06,2025-11-10,0,,0.0,40
13,146784,2301,coldboxgasado_coldboxpequena,2025-11-06 06:05:00,2025-11-06 12:05:00,2025-11-06,2025-11-10,0,,0.0,360
38,146996,115,coldboxgasado_coldboxpequena,2025-11-07 04:00:00,2025-11-07 04:35:00,2025-11-07,2025-11-11,0,,0.0,35
53,147042,98,coldboxgasado_coldboxpequena,2025-11-07 04:40:00,2025-11-07 05:15:00,2025-11-07,2025-11-11,0,,0.0,35
10,146609,2907,coldboxgasado_coldboxpequena,2025-11-07 05:20:00,2025-11-07 06:00:00,2025-11-07,2025-11-11,0,,0.0,40
176,147398,2301,coldboxgasado_coldboxpequena,2025-11-07 06:05:00,2025-11-07 12:05:00,2025-11-07,2025-11-11,0,,0.0,360
42,146997,115,coldboxgasado_coldboxpequena,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
58,147043,98,coldboxgasado_coldboxpequena,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
201,148479,2906,coldboxgasado_coldboxpequena,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
202,148481,2906,coldboxgasado_coldboxpequena,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
203,148485,1843,coldboxgasado_coldboxpequena,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
266,148601,2907,coldboxgasado_coldboxpequena,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
267,148602,2907,coldboxgasado_coldboxpequena,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
268,148603,2908,coldboxgasado_coldboxpequena,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
12,146777,2302,coldboxsoprado_sopradora,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
29,146967,1755,coldboxsoprado_sopradora,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
41,146997,114,coldboxsoprado_sopradora,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
43,146997,2629,coldboxsoprado_sopradora,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
57,147043,114,coldboxsoprado_sopradora,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
59,147043,385,coldboxsoprado_sopradora,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
60,147043,2629,coldboxsoprado_sopradora,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
89,147078,2692,coldboxsoprado_sopradora,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
90,147078,2693,coldboxsoprado_sopradora,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
96,147078,2629,coldboxsoprado_sopradora,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
99,147079,2692,coldboxsoprado_sopradora,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
100,147079,2693,coldboxsoprado_sopradora,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
106,147079,2629,coldboxsoprado_sopradora,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
141,147131,840,coldboxsoprado_sopradora,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
142,147131,841,coldboxsoprado_sopradora,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
143,147131,2629,coldboxsoprado_sopradora,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
159,147168,117,coldboxsoprado_sopradora,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
160,147168,2514,coldboxsoprado_sopradora,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
162,147207,840,coldboxsoprado_sopradora,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
163,147207,834,coldboxsoprado_sopradora,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
164,147207,2629,coldboxsoprado_sopradora,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
30,146967,2926,pepset_carrossel,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
92,147078,2695,pepset_carrossel,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
93,147078,2696,pepset_carrossel,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
94,147078,2697,pepset_carrossel,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
95,147078,2698,pepset_carrossel,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
102,147079,2695,pepset_carrossel,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
103,147079,2696,pepset_carrossel,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
104,147079,2697,pepset_carrossel,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
105,147079,2698,pepset_carrossel,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
123,147120,87,pepset_carrossel,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
124,147120,88,pepset_carrossel,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
125,147120,89,pepset_carrossel,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
126,147120,94,pepset_carrossel,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
140,147131,2920,pepset_carrossel,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
161,147207,2919,pepset_carrossel,,,2025-11-10,2025-11-12,0,Erro not before posterior ao ultimo dia,0.0,0
