job_id,order_id,resource_id,maquina,inicio,fim,not_before_date,deadline,sub_machine,Status_Processed,delay,tempo_processamento
69,149303,2666,coldboxgasado_coldbox4,2026-02-02 13:30:00,2026-02-02 14:30:00,2026-02-02,2026-02-04,0,,0.0,60
156,149403,2981,coldboxgasado_coldbox4,2026-02-02 14:40:00,2026-02-02 16:50:00,2026-02-02,2026-02-03,0,,0.0,130
157,149403,2983,coldboxgasado_coldbox4,2026-02-02 17:00:00,2026-02-02 19:10:00,2026-02-02,2026-02-03,0,,0.0,130
30,149136,1523,coldboxgasado_coldbox4,2026-02-03 13:30:00,2026-02-03 14:00:00,2026-02-03,2026-02-04,0,,0.0,30
82,149307,2690,coldboxgasado_coldbox4,2026-02-03 14:10:00,2026-02-03 15:10:00,2026-02-03,2026-02-05,0,,0.0,60
72,149306,2690,coldboxgasado_coldbox4,2026-02-03 15:10:00,2026-02-03 16:10:00,2026-02-03,2026-02-05,0,,0.0,60
73,149306,2691,coldboxgasado_coldbox4,2026-02-03 16:20:00,2026-02-03 17:20:00,2026-02-03,2026-02-05,0,,0.0,60
83,149307,2691,coldboxgasado_coldbox4,2026-02-03 17:20:00,2026-02-03 18:20:00,2026-02-03,2026-02-05,0,,0.0,60
100,149337,2691,coldboxgasado_coldbox4,2026-02-04 13:30:00,2026-02-04 14:30:00,2026-02-04,2026-02-06,0,,0.0,60
99,149337,2690,coldboxgasado_coldbox4,2026-02-04 14:40:00,2026-02-04 15:40:00,2026-02-04,2026-02-06,0,,0.0,60
109,149338,2690,coldboxgasado_coldbox4,2026-02-05 13:30:00,2026-02-05 14:30:00,2026-02-05,2026-02-09,0,,0.0,60
119,149339,2690,coldboxgasado_coldbox4,2026-02-05 14:30:00,2026-02-05 15:30:00,2026-02-05,2026-02-09,0,,0.0,60
110,149338,2691,coldboxgasado_coldbox4,2026-02-05 15:40:00,2026-02-05 16:40:00,2026-02-05,2026-02-09,0,,0.0,60
120,149339,2691,coldboxgasado_coldbox4,2026-02-05 16:40:00,2026-02-05 17:40:00,2026-02-05,2026-02-09,0,,0.0,60
130,149340,2691,coldboxgasado_coldbox4,2026-02-06 13:30:00,2026-02-06 14:30:00,2026-02-06,2026-02-10,0,,0.0,60
129,149340,2690,coldboxgasado_coldbox4,2026-02-06 14:40:00,2026-02-06 15:40:00,2026-02-06,2026-02-10,0,,0.0,60
29,149107,2905,coldboxgasado_coldboxpequena,2026-02-02 04:00:00,2026-02-02 04:05:00,2026-02-02,2026-02-04,0,,0.0,5
