job_id,order_id,resource_id,maquina,inicio,fim,not_before_date,deadline,sub_machine,Status_Processed,delay,tempo_processamento
147,148998,2690,coldboxgasado_coldbox4,2025-12-10 13:30:00,2025-12-10 14:15:00,2025-12-10,2025-12-10,0,,0.0,45
148,148998,2691,coldboxgasado_coldbox4,2025-12-10 14:25:00,2025-12-10 15:10:00,2025-12-10,2025-12-10,0,,0.0,45
152,148999,2691,coldboxgasado_coldbox4,2025-12-10 15:10:00,2025-12-10 16:10:00,2025-12-10,2025-12-11,0,,0.0,60
151,148999,2690,coldboxgasado_coldbox4,2025-12-10 16:20:00,2025-12-10 17:20:00,2025-12-10,2025-12-11,0,,0.0,60
209,149026,2945,pepset_chao,,,2025-12-15,2025-12-16,0,Erro not before posterior ao ultimo dia,0.0,0
210,149027,2944,pepset_chao,,,2025-12-15,2025-12-16,0,Erro not before posterior ao ultimo dia,0.0,0
